;adm;country;link;name;filter
0;0;State of Palestine;http://data.humdata.org/dataset/2caf8373-816f-458c-9913-71bddb9cab7c/resource/63103b5a-b16f-423a-9aae-a6563eb8ef7b/download/pse_admbnda_adm0_pamop.zip;pse_admbnda_adm0_pamop.zip;#N/A
0;1;State of Palestine;http://data.humdata.org/dataset/2caf8373-816f-458c-9913-71bddb9cab7c/resource/6bca27f1-73de-41bb-bfeb-27efb8fe9c97/download/pse_admbnda_adm1_pamop.zip;pse_admbnda_adm1_pamop.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin1refn', 'data_type': 'character varying'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;2;State of Palestine;http://data.humdata.org/dataset/2caf8373-816f-458c-9913-71bddb9cab7c/resource/5635fa0e-1a39-4619-bcb1-c0031c993070/download/pse_admbnda_adm2_ocha.zip;pse_admbnda_adm2_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'admin2name', 'data_type': 'character varying'}, {'field_name': 'admin2pcod', 'data_type': 'character varying'}, {'field_name': 'admin2refn', 'data_type': 'character varying'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;;State of Palestine;http://data.humdata.org/dataset/2caf8373-816f-458c-9913-71bddb9cab7c/resource/19a1c75c-d3bb-4327-96fe-2ebfbee9a6ec/download/pse_admbndl_admALL_pamop_ocha_itos.zip;pse_admbndl_admALL_pamop_ocha_itos.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'adminlevel', 'data_type': 'numeric'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;0;Sudan;http://data.humdata.org/dataset/2c0dd9a0-68a3-400d-abcf-f8b71078e5e0/resource/ba7d191c-cbf5-4581-9872-c8d639a360e6/download/sd_admbnda_adm0_17012016_zipped-shapefile-172kb.zip;sd_admbnda_adm0_17012016_zipped shapefile (172kb).zip;#N/A
0;1;Sudan;http://data.humdata.org/dataset/7b3c6a84-b654-4298-a777-a6f247162ae2/resource/08358eaf-a962-4784-86a9-6408441cec87/download/sd_admbnda_adm1_17012016_zipped-shapefile-334kb.zip;sd_admbnda_adm1_17012016_zipped shapefile (334kb).zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin1refn', 'data_type': 'character varying'}, {'field_name': 'admin1altn', 'data_type': 'character varying'}, {'field_name': 'admin1al_1', 'data_type': 'character varying'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'date_', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;2;Sudan;http://data.humdata.org/dataset/7b3c6a84-b654-4298-a777-a6f247162ae2/resource/fc0b09fe-85c9-4e31-8a80-183cadf6567e/download/sd_admbnda_adm2_17012016_zipped-shapefile-572kb.zip;sd_admbnda_adm2_17012016_zipped shapefile (572kb).zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin2name', 'data_type': 'character varying'}, {'field_name': 'admin2pcod', 'data_type': 'character varying'}, {'field_name': 'admin2refn', 'data_type': 'character varying'}, {'field_name': 'admin2altn', 'data_type': 'character varying'}, {'field_name': 'admin2al_1', 'data_type': 'character varying'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'date_', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Syrian Arab Republic;http://data.humdata.org/dataset/356a63e9-90aa-4b9c-a938-58ef24469c00/resource/0b790760-299e-4378-8a69-29bf3be2042c/download/syr_admin_gdb_170601.zip;syr_admin_gdb_170601.zip;#N/A
0;;Syrian Arab Republic;http://data.humdata.org/dataset/356a63e9-90aa-4b9c-a938-58ef24469c00/resource/efc77a38-a04a-4320-813e-72fe60e9743c/download/syr_admin_shp_utf8_170601.zip;syr_admin_shp_utf8_170601.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'name_en', 'data_type': 'character varying'}, {'field_name': 'nam_en_ref', 'data_type': 'character varying'}, {'field_name': 'name_ar', 'data_type': 'character varying'}, {'field_name': 'nam_ar_ref', 'data_type': 'character varying'}, {'field_name': 'pcode', 'data_type': 'character varying'}, {'field_name': 'prev_pcode', 'data_type': 'character varying'}, {'field_name': 'adm4_en', 'data_type': 'character varying'}, {'field_name': 'area_en', 'data_type': 'character varying'}, {'field_name': 'area_ar', 'data_type': 'character varying'}, {'field_name': 'area_pcode', 'data_type': 'character varying'}, {'field_name': 'adm4_ar', 'data_type': 'character varying'}, {'field_name': 'adm4_pcode', 'data_type': 'character varying'}, {'field_name': 'adm3_en', 'data_type': 'character varying'}, {'field_name': 'adm3_ar', 'data_type': 'character varying'}, {'field_name': 'adm3_pcode', 'data_type': 'character varying'}, {'field_name': 'adm2_en', 'data_type': 'character varying'}, {'field_name': 'adm2_ar', 'data_type': 'character varying'}, {'field_name': 'adm2_pcode', 'data_type': 'character varying'}, {'field_name': 'adm1_en', 'data_type': 'character varying'}, {'field_name': 'adm1_ar', 'data_type': 'character varying'}, {'field_name': 'adm1_pcode', 'data_type': 'character varying'}, {'field_name': 'adm0_en', 'data_type': 'character varying'}, {'field_name': 'adm0_ar', 'data_type': 'character varying'}, {'field_name': 'adm0_pcode', 'data_type': 'character varying'}, {'field_name': 'latitude', 'data_type': 'character varying'}, {'field_name': 'longitude', 'data_type': 'character varying'}, {'field_name': 'update_dat', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;0;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/d0c722ff-6939-4423-ac0d-6501830b1759/download/THA_Adm_level_0.zip;THA_Adm_level_0.zip;0
0;;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/3b931e68-8894-4e99-b6d7-0e522f9ba2d0/download/THA_Regions.zip;THA_Regions.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'reg_name', 'data_type': 'character varying'}, {'field_name': 'reg_namet', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/6e16a94f-c8f1-419a-bda8-f30e1955f012/download/THA_Regions_line.zip;THA_Regions_line.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'fid_tha_re', 'data_type': 'numeric'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'reg_name', 'data_type': 'character varying'}, {'field_name': 'reg_namet', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;1;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/01f75483-3138-48cc-b25d-112d812905ba/download/THA_Adm_level_1.zip;THA_Adm_level_1.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'prov_namt', 'data_type': 'character varying'}, {'field_name': 'prov_name', 'data_type': 'character varying'}]
0;;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/43c86acf-2f65-4f58-9199-fb714e276921/download/THA_Adm_level_1_line.zip;THA_Adm_level_1_line.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'fid_tha_ad', 'data_type': 'numeric'}, {'field_name': 'prov_namt', 'data_type': 'character varying'}, {'field_name': 'prov_name', 'data_type': 'character varying'}]
0;2;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/d3d262d9-70b5-45b3-bf90-4bf4af26a173/download/THA_Adm_level_2.zip;THA_Adm_level_2.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'amp_namt', 'data_type': 'character varying'}, {'field_name': 'amp_name', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/12435c6a-2bb8-431a-95d5-cc1f3621155f/download/THA_Adm_level_2_line.zip;THA_Adm_level_2_line.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'fid_tha_ad', 'data_type': 'numeric'}, {'field_name': 'amp_namt', 'data_type': 'character varying'}, {'field_name': 'amp_name', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;3;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/baecf366-00d9-425e-9ff5-e583d187374c/download/THA_Adm_level_3.zip;THA_Adm_level_3.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'polytype', 'data_type': 'numeric'}, {'field_name': 'prov_namt', 'data_type': 'character varying'}, {'field_name': 'prov_name', 'data_type': 'character varying'}, {'field_name': 'amp_namt', 'data_type': 'character varying'}, {'field_name': 'amp_name', 'data_type': 'character varying'}, {'field_name': 'tam_namt', 'data_type': 'character varying'}, {'field_name': 'tam_name', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Thailand;http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/25566401-4ea9-4e6b-b87d-9e8d00c681ff/download/THA_Adm_level_3_line.zip;THA_Adm_level_3_line.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'fid_tha_ad', 'data_type': 'numeric'}, {'field_name': 'polytype', 'data_type': 'numeric'}, {'field_name': 'prov_namt', 'data_type': 'character varying'}, {'field_name': 'prov_name', 'data_type': 'character varying'}, {'field_name': 'amp_namt', 'data_type': 'character varying'}, {'field_name': 'amp_name', 'data_type': 'character varying'}, {'field_name': 'tam_namt', 'data_type': 'character varying'}, {'field_name': 'tam_name', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;0;Tunisia;http://data.humdata.org/dataset/e47eda48-8f83-4858-b739-dbffb8a50c47/resource/107a93ea-5764-46f6-ab2d-19e6bbec654f/download/TUN_adm0.zip;Admin 0;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_engli', 'data_type': 'character varying'}, {'field_name': 'name_iso', 'data_type': 'character varying'}, {'field_name': 'name_fao', 'data_type': 'character varying'}, {'field_name': 'name_local', 'data_type': 'character varying'}, {'field_name': 'name_obsol', 'data_type': 'character varying'}, {'field_name': 'name_varia', 'data_type': 'character varying'}, {'field_name': 'name_nonla', 'data_type': 'character varying'}, {'field_name': 'name_frenc', 'data_type': 'character varying'}, {'field_name': 'name_spani', 'data_type': 'character varying'}, {'field_name': 'name_russi', 'data_type': 'character varying'}, {'field_name': 'name_arabi', 'data_type': 'character varying'}, {'field_name': 'name_chine', 'data_type': 'character varying'}, {'field_name': 'waspartof', 'data_type': 'character varying'}, {'field_name': 'contains', 'data_type': 'character varying'}, {'field_name': 'sovereign', 'data_type': 'character varying'}, {'field_name': 'iso2', 'data_type': 'character varying'}, {'field_name': 'www', 'data_type': 'character varying'}, {'field_name': 'fips', 'data_type': 'character varying'}, {'field_name': 'ison', 'data_type': 'character varying'}, {'field_name': 'validfr', 'data_type': 'character varying'}, {'field_name': 'validto', 'data_type': 'character varying'}, {'field_name': 'pop2000', 'data_type': 'character varying'}, {'field_name': 'sqkm', 'data_type': 'character varying'}, {'field_name': 'popsqkm', 'data_type': 'character varying'}, {'field_name': 'unregion1', 'data_type': 'character varying'}, {'field_name': 'unregion2', 'data_type': 'character varying'}, {'field_name': 'developing', 'data_type': 'character varying'}, {'field_name': 'cis', 'data_type': 'character varying'}, {'field_name': 'transition', 'data_type': 'character varying'}, {'field_name': 'oecd', 'data_type': 'character varying'}, {'field_name': 'wbregion', 'data_type': 'character varying'}, {'field_name': 'wbincome', 'data_type': 'character varying'}, {'field_name': 'wbdebt', 'data_type': 'character varying'}, {'field_name': 'wbother', 'data_type': 'character varying'}, {'field_name': 'ceeac', 'data_type': 'character varying'}, {'field_name': 'cemac', 'data_type': 'character varying'}, {'field_name': 'ceplg', 'data_type': 'character varying'}, {'field_name': 'comesa', 'data_type': 'character varying'}, {'field_name': 'eac', 'data_type': 'character varying'}, {'field_name': 'ecowas', 'data_type': 'character varying'}, {'field_name': 'igad', 'data_type': 'character varying'}, {'field_name': 'ioc', 'data_type': 'character varying'}, {'field_name': 'mru', 'data_type': 'character varying'}, {'field_name': 'sacu', 'data_type': 'character varying'}, {'field_name': 'uemoa', 'data_type': 'character varying'}, {'field_name': 'uma', 'data_type': 'character varying'}, {'field_name': 'palop', 'data_type': 'character varying'}, {'field_name': 'parta', 'data_type': 'character varying'}, {'field_name': 'cacm', 'data_type': 'character varying'}, {'field_name': 'eurasec', 'data_type': 'character varying'}, {'field_name': 'agadir', 'data_type': 'character varying'}, {'field_name': 'saarc', 'data_type': 'character varying'}, {'field_name': 'asean', 'data_type': 'character varying'}, {'field_name': 'nafta', 'data_type': 'character varying'}, {'field_name': 'gcc', 'data_type': 'character varying'}, {'field_name': 'csn', 'data_type': 'character varying'}, {'field_name': 'caricom', 'data_type': 'character varying'}, {'field_name': 'eu', 'data_type': 'character varying'}, {'field_name': 'can', 'data_type': 'character varying'}, {'field_name': 'acp', 'data_type': 'character varying'}, {'field_name': 'landlocked', 'data_type': 'character varying'}, {'field_name': 'aosis', 'data_type': 'character varying'}, {'field_name': 'sids', 'data_type': 'character varying'}, {'field_name': 'islands', 'data_type': 'character varying'}, {'field_name': 'ldc', 'data_type': 'character varying'}]
0;1;Tunisia;http://data.humdata.org/dataset/e47eda48-8f83-4858-b739-dbffb8a50c47/resource/c52ddbb3-a22d-4988-90f1-a8e71099a00e/download/TUN_adm1.zip;Admin 1;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'hasc_1', 'data_type': 'character varying'}, {'field_name': 'ccn_1', 'data_type': 'numeric'}, {'field_name': 'cca_1', 'data_type': 'character varying'}, {'field_name': 'type_1', 'data_type': 'character varying'}, {'field_name': 'engtype_1', 'data_type': 'character varying'}, {'field_name': 'nl_name_1', 'data_type': 'character varying'}, {'field_name': 'varname_1', 'data_type': 'character varying'}]
0;2;Tunisia;http://data.humdata.org/dataset/e47eda48-8f83-4858-b739-dbffb8a50c47/resource/33ebbdc5-f111-49ec-aa7d-2449874e511d/download/TUN_adm2.zip;Admin 2;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'id_2', 'data_type': 'numeric'}, {'field_name': 'name_2', 'data_type': 'character varying'}, {'field_name': 'hasc_2', 'data_type': 'character varying'}, {'field_name': 'ccn_2', 'data_type': 'numeric'}, {'field_name': 'cca_2', 'data_type': 'character varying'}, {'field_name': 'type_2', 'data_type': 'character varying'}, {'field_name': 'engtype_2', 'data_type': 'character varying'}, {'field_name': 'nl_name_2', 'data_type': 'character varying'}, {'field_name': 'varname_2', 'data_type': 'character varying'}]
0;;Tunisia;http://data.humdata.org/dataset/e47eda48-8f83-4858-b739-dbffb8a50c47/resource/4a9139a9-41d4-4037-8774-fb14dbe15430/download/wrl_capp_15m_esri.zip;Capitals;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'city_name', 'data_type': 'character varying'}, {'field_name': 'gmi_admin', 'data_type': 'character varying'}, {'field_name': 'admin_name', 'data_type': 'character varying'}, {'field_name': 'fips_cntry', 'data_type': 'character varying'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'status', 'data_type': 'character varying'}, {'field_name': 'pop_rank', 'data_type': 'numeric'}, {'field_name': 'pop_class', 'data_type': 'character varying'}, {'field_name': 'port_id', 'data_type': 'numeric'}, {'field_name': 'label_flag', 'data_type': 'numeric'}]
0;;Tunisia;http://data.humdata.org/dataset/e47eda48-8f83-4858-b739-dbffb8a50c47/resource/85421869-1e25-4dd2-9779-d337d6a61f29/download/TUN_PLACES_ESRI.zip;Populated Places;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'name', 'data_type': 'character varying'}, {'field_name': 'lang', 'data_type': 'numeric'}, {'field_name': 'admin1', 'data_type': 'character varying'}, {'field_name': 'islandname', 'data_type': 'character varying'}, {'field_name': 'country', 'data_type': 'character varying'}, {'field_name': 'cntry_fips', 'data_type': 'character varying'}, {'field_name': 'cntry_iso', 'data_type': 'character varying'}, {'field_name': 'type', 'data_type': 'numeric'}, {'field_name': 'class', 'data_type': 'numeric'}, {'field_name': 'popest', 'data_type': 'character varying'}, {'field_name': 'longitude', 'data_type': 'character varying'}, {'field_name': 'latitude', 'data_type': 'character varying'}, {'field_name': 'rendition', 'data_type': 'numeric'}, {'field_name': 'id', 'data_type': 'character varying'}, {'field_name': 'fid_1', 'data_type': 'character varying'}]
0;;Turkey;http://data.humdata.org/dataset/ac768a5c-db29-4872-9792-bd3179e29c45/resource/12959809-8cdc-4f4c-a350-9113179aa3cd/download/TUR_admn_adm012_py_GeneralCommandOfMapping_hh.zip;TUR_admn_adm012_py_GeneralCommandOfMapping_hh.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'name_tr', 'data_type': 'character varying'}, {'field_name': 'name_en', 'data_type': 'character varying'}, {'field_name': 'adm0', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;3;Uganda;http://data.humdata.org/dataset/bb32a92a-f4c0-43d1-8919-57e674fe6c53/resource/5d2e6965-920a-4c07-bacf-a0c900b9d220/download/uganda_county2006.zip;uganda_county2006.zip;0
0;4;Uganda;http://data.humdata.org/dataset/69259d71-30ba-41d0-bdb1-8772b3e34b2a/resource/a5b0848d-9a25-45c4-b6a7-a29fa0404314/download/uganda_subcounties2010.zip;uganda_subcounties2010.zip;0
0;2;Uganda;http://data.humdata.org/dataset/52707222-6315-4249-aaec-991f9c755cb7/resource/f7879af8-d8b8-4bdb-bf1c-291183a6457b/download/uganda_district2010.zip;uganda_district2010.zip;0
0;1;Uganda;http://data.humdata.org/dataset/5ad282a3-d981-4987-8d39-78b88423954f/resource/fc202677-4f65-4f51-a51e-8328bd6a1b2e/download/uganda_subregional2006.zip;uganda_subregional2006.zip;0
0;0;Uganda;http://data.humdata.org/dataset/df98c995-5ada-412f-b1a5-43b42bb366a8/resource/b240f5f1-2689-4e56-bfce-e89ab4c82a07/download/uganda_national2006.zip;uganda_national2006.zip;0
0;;Uganda;http://data.humdata.org/dataset/117257a0-9111-474f-bf07-4619ea4dfaab/resource/65809888-a6ad-41f6-842c-0caaa78dda95/download/districts_2014_UTM.zip;districts_2014_UTM.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'dname2014', 'data_type': 'character varying'}, {'field_name': 'dname2006', 'data_type': 'character varying'}, {'field_name': 'subregion', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'hh2014', 'data_type': 'character varying'}, {'field_name': 'hhsize2014', 'data_type': 'character varying'}, {'field_name': 'males2014', 'data_type': 'character varying'}, {'field_name': 'female2014', 'data_type': 'character varying'}, {'field_name': 'pop2014', 'data_type': 'character varying'}, {'field_name': 'pop_2014', 'data_type': 'character varying'}, {'field_name': 'pop_urban', 'data_type': 'character varying'}, {'field_name': 'pop_rural', 'data_type': 'character varying'}, {'field_name': 'pop2013', 'data_type': 'character varying'}, {'field_name': 'males2013', 'data_type': 'character varying'}, {'field_name': 'female2013', 'data_type': 'character varying'}, {'field_name': 'pop2010', 'data_type': 'character varying'}, {'field_name': 'hh2010', 'data_type': 'character varying'}, {'field_name': 'pop2002', 'data_type': 'character varying'}, {'field_name': 'hh2002', 'data_type': 'character varying'}, {'field_name': 'f1991_2002', 'data_type': 'character varying'}, {'field_name': 'f2002_2014', 'data_type': 'character varying'}, {'field_name': 'f1969_2014', 'data_type': 'character varying'}, {'field_name': 'totcon2011', 'data_type': 'character varying'}, {'field_name': 'accs_ele_h', 'data_type': 'character varying'}, {'field_name': 'status', 'data_type': 'character varying'}, {'field_name': 'd_06_id', 'data_type': 'numeric'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'mus_voters', 'data_type': 'character varying'}]
0;;Uganda;http://data.humdata.org/dataset/5ebd6596-f066-450a-94eb-d4024aaebeee/resource/db160bd8-08e6-42ce-adbb-2bbd234bd611/download/uganda_parish2006_point.zip;uganda_parish2006_point.zip;0
0;;Uganda;http://data.humdata.org/dataset/2595da7b-a3b9-4a35-a288-24e1c0a7b323/resource/e6a5e655-fe43-4393-b23a-bcef566acf3c/download/uganda_parish2010.zip;uganda_parish2010.zip;0
0;0;United Arab Emirates;http://data.humdata.org/dataset/23d41c1f-41ef-4957-a47e-b8c08c984d83/resource/580a2fe8-b6f3-42fa-bae4-75201950128b/download/Admin0.zip;Admin0.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'area', 'data_type': 'character varying'}, {'field_name': 'perimeter', 'data_type': 'character varying'}, {'field_name': 'g2006_0_', 'data_type': 'character varying'}, {'field_name': 'g2006_0_id', 'data_type': 'character varying'}, {'field_name': 'adm0_code', 'data_type': 'character varying'}, {'field_name': 'adm0_name', 'data_type': 'character varying'}, {'field_name': 'last_updat', 'data_type': 'character varying'}, {'field_name': 'continent', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'salb0', 'data_type': 'character varying'}, {'field_name': 'str_year0', 'data_type': 'character varying'}, {'field_name': 'exp_year0', 'data_type': 'character varying'}, {'field_name': 'short_name', 'data_type': 'character varying'}, {'field_name': 'status', 'data_type': 'numeric'}, {'field_name': 'cd_name', 'data_type': 'character varying'}, {'field_name': 'names_arab', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;1;United Arab Emirates;http://data.humdata.org/dataset/23d41c1f-41ef-4957-a47e-b8c08c984d83/resource/54f2c9ed-68d3-4cbb-a830-a15282b1bca9/download/Admin1.rar;Admin1.rar;0
0;;United Arab Emirates;http://data.humdata.org/dataset/23d41c1f-41ef-4957-a47e-b8c08c984d83/resource/2d250c54-cd17-4889-b832-a1de6fc9b396/download/pplp_1m_ERSI.zip;Capitals;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'city_name', 'data_type': 'character varying'}, {'field_name': 'gmi_admin', 'data_type': 'character varying'}, {'field_name': 'admin_name', 'data_type': 'character varying'}, {'field_name': 'fips_cntry', 'data_type': 'character varying'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'status', 'data_type': 'character varying'}, {'field_name': 'pop_rank', 'data_type': 'numeric'}, {'field_name': 'pop_class', 'data_type': 'character varying'}, {'field_name': 'port_id', 'data_type': 'numeric'}]
